destination_id,date,tourist_volume,capacity,tourism_score,water_score,waste_score,traffic_score,environment_score,day_of_week,is_weekend,month,season_code,current_pressure,lag_pressure_1d,lag_pressure_7d_avg,rolling_mean_3d,future_pressure_score,is_synthetic
kausani,2025-06-11,1227,3500,29.5,25.3,21.3,18.4,15.0,2,0,6,1,23.68,24.16,28.46,30.08,30.06,1
kausani,2025-06-12,1203,3500,29.5,25.3,21.3,18.4,15.0,3,0,6,1,23.68,23.68,28.36,25.66,29.89,1
kausani,2025-06-13,1044,3500,29.7,25.4,21.5,18.6,15.1,4,0,6,1,23.88,23.68,28.26,23.84,20.76,1
kausani,2025-06-14,1759,3500,44.1,32.1,29.7,34.7,13.9,5,1,6,1,33.81,23.88,28.5,23.75,31.6,1
kausani,2025-06-15,2110,3500,46.7,34.0,31.7,37.3,15.2,6,1,6,1,35.97,33.81,27.9,27.12,31.59,1
kausani,2025-06-16,1151,3500,24.3,21.6,17.2,13.2,12.4,0,0,6,1,19.36,35.97,27.76,31.22,20.69,1
kausani,2025-06-17,1047,3500,25.7,22.7,18.4,14.6,13.2,1,0,6,1,20.57,19.36,26.36,29.71,14.6,1
kausani,2025-06-18,1300,3500,27.1,23.6,19.4,16.0,13.9,2,0,6,1,21.71,20.57,25.85,25.3,30.72,1
kausani,2025-06-19,1370,3500,33.7,28.2,24.7,22.6,17.1,3,0,6,1,27.19,21.71,25.57,20.54,33.95,1
kausani,2025-06-20,1173,3500,29.8,25.5,21.6,18.7,15.2,4,0,6,1,23.96,27.19,26.07,23.16,23.82,1
kausani,2025-06-21,1605,3500,47.5,34.5,32.4,38.1,15.6,5,1,6,1,36.62,23.96,26.08,24.29,30.72,1
kausani,2025-06-22,1436,3500,45.4,33.0,30.7,36.0,14.5,6,1,6,1,34.89,36.62,26.48,29.26,29.84,1
kausani,2025-06-23,854,3500,25.1,22.2,17.8,14.0,12.8,0,0,6,1,20.0,34.89,26.33,31.82,19.39,1
kausani,2025-06-24,1183,3500,29.4,25.2,21.3,18.3,15.0,1,0,6,1,23.6,20.0,26.42,30.5,16.66,1
kausani,2025-06-25,1133,3500,29.1,25.0,21.0,18.0,14.8,2,0,6,1,23.37,23.6,26.85,26.16,25.95,1
kausani,2025-06-26,1239,3500,28.1,24.3,20.2,17.0,14.3,3,0,6,1,22.53,23.37,27.09,22.32,30.94,1
kausani,2025-06-27,1003,3500,23.7,21.3,16.8,12.6,12.2,4,0,6,1,18.91,22.53,26.42,23.17,15.22,1
kausani,2025-06-28,1800,3500,45.4,33.0,30.7,36.0,14.5,5,1,6,1,34.87,18.91,25.7,21.6,33.26,1
kausani,2025-06-29,2032,3500,45.3,32.9,30.6,35.9,14.4,6,1,6,1,34.76,34.87,25.45,25.43,32.28,1
kausani,2025-06-30,1351,3500,33.3,28.0,24.4,22.2,17.0,0,0,6,1,26.91,34.76,25.43,29.51,21.6,1
kausani,2025-07-01,552,3500,11.4,10.7,8.3,5.5,53.8,1,0,7,2,13.97,26.91,26.42,32.18,12.39,1
kausani,2025-07-02,564,3500,15.3,13.4,11.4,9.4,55.8,2,0,7,2,17.23,13.97,25.04,25.21,26.16,1
kausani,2025-07-03,734,3500,15.9,13.8,11.8,10.0,56.0,3,0,7,2,17.68,17.23,24.17,19.37,22.04,1
kausani,2025-07-04,564,3500,13.4,12.1,9.8,7.5,54.8,4,0,7,2,15.61,17.68,23.47,16.29,14.05,1
kausani,2025-07-05,1066,3500,27.6,18.6,17.8,23.4,53.4,5,1,7,2,25.36,15.61,23.0,16.84,23.34,1
kausani,2025-07-06,1531,3500,32.9,22.3,22.0,28.7,56.0,6,1,7,2,29.74,25.36,21.64,19.55,23.59,1
kausani,2025-07-07,565,3500,15.0,13.2,11.2,9.1,55.6,0,0,7,2,16.99,29.74,20.93,23.57,16.12,1
kausani,2025-07-08,715,3500,16.9,14.5,12.6,11.0,56.5,1,0,7,2,18.5,16.99,19.51,24.03,16.45,1
kausani,2025-07-09,760,3500,16.5,14.2,12.3,10.6,56.3,2,0,7,2,18.19,18.5,20.16,21.74,25.16,1
kausani,2025-07-10,721,3500,17.4,14.9,13.1,11.5,56.8,3,0,7,2,18.96,18.19,20.29,17.89,25.53,1
kausani,2025-07-11,563,3500,14.2,12.6,10.5,8.3,55.2,4,0,7,2,16.27,18.96,20.48,18.55,13.13,1
kausani,2025-07-12,1142,3500,29.5,19.9,19.3,25.3,54.3,5,1,7,2,26.89,16.27,20.57,17.81,20.78,1
kausani,2025-07-13,1354,3500,27.8,18.7,17.9,23.6,53.5,6,1,7,2,25.49,26.89,20.79,20.71,23.15,1
kausani,2025-07-14,552,3500,16.6,14.3,12.4,10.7,56.4,0,0,7,2,18.25,25.49,20.18,22.88,16.88,1
kausani,2025-07-15,585,3500,16.2,14.0,12.1,10.3,56.2,1,0,7,2,17.92,18.25,20.36,23.54,15.19,1
kausani,2025-07-16,651,3500,13.6,12.2,10.0,7.7,54.9,2,0,7,2,15.81,17.92,20.28,20.55,21.13,1
kausani,2025-07-17,214,3500,5.0,6.1,5.0,5.0,50.5,3,0,7,2,9.84,15.81,19.94,17.32,17.65,1
kausani,2025-07-18,458,3500,12.9,11.7,9.5,7.0,54.6,4,0,7,2,15.22,9.84,18.64,14.52,11.75,1
kausani,2025-07-19,925,3500,24.0,16.1,14.9,19.8,51.6,5,1,7,2,22.32,15.22,18.49,13.62,19.92,1
kausani,2025-07-20,1059,3500,25.8,17.3,16.3,21.6,52.5,6,1,7,2,23.82,22.32,17.83,15.79,18.71,1
kausani,2025-07-21,669,3500,16.5,14.3,12.3,10.6,56.4,0,0,7,2,18.22,23.82,17.6,20.45,16.4,1
kausani,2025-07-22,518,3500,15.1,13.3,11.2,9.2,55.7,1,0,7,2,17.07,18.22,17.59,21.45,15.22,1
kausani,2025-07-23,802,3500,16.5,14.3,12.4,10.6,56.4,2,0,7,2,18.23,17.07,17.47,19.7,22.93,1
kausani,2025-07-24,430,3500,9.2,9.1,6.5,5.0,52.7,3,0,7,2,12.37,18.23,17.82,17.84,19.09,1
kausani,2025-07-25,513,3500,16.0,13.9,11.9,10.1,56.1,4,0,7,2,17.79,12.37,18.18,15.89,13.02,1
kausani,2025-07-26,1318,3500,30.7,20.8,20.3,26.5,54.9,5,1,7,2,27.91,17.79,18.55,16.13,22.85,1
kausani,2025-07-27,1087,3500,32.2,21.9,21.5,28.0,55.7,6,1,7,2,29.21,27.91,19.34,19.36,23.66,1
kausani,2025-07-28,317,3500,7.1,7.7,5.0,5.0,51.7,0,0,7,2,10.96,29.21,20.12,24.97,10.0,1
kausani,2025-07-29,546,3500,14.1,12.6,10.4,8.2,55.1,1,0,7,2,16.19,10.96,19.08,22.7,13.54,1
kausani,2025-07-30,457,3500,9.3,9.2,6.6,5.0,52.8,2,0,7,2,12.46,16.19,18.95,18.79,20.31,1
kausani,2025-07-31,683,3500,17.5,15.0,13.1,11.6,56.9,3,0,7,2,19.05,12.46,18.13,13.2,26.29,1
kausani,2025-08-01,215,3500,6.7,7.4,5.0,5.0,51.5,4,0,8,2,10.77,19.05,19.08,15.9,6.94,1
kausani,2025-08-02,1225,3500,30.0,20.3,19.8,25.8,54.6,5,1,8,2,27.39,10.77,18.08,14.09,25.98,1
kausani,2025-08-03,1527,3500,33.7,22.9,22.7,29.5,56.4,6,1,8,2,30.4,27.39,18.0,19.07,24.24,1
kausani,2025-08-04,567,3500,16.9,14.5,12.7,11.0,56.6,0,0,8,2,18.56,30.4,18.17,22.85,15.83,1
kausani,2025-08-05,526,3500,14.8,13.1,11.0,8.9,55.5,1,0,8,2,16.81,18.56,19.26,25.45,17.08,1
kausani,2025-08-06,575,3500,12.4,11.4,9.0,6.5,54.3,2,0,8,2,14.77,16.81,19.35,21.92,21.0,1
kausani,2025-08-07,525,3500,15.9,13.8,11.8,10.0,56.0,3,0,8,2,17.69,14.77,19.68,16.71,27.38,1
kausani,2025-08-08,569,3500,13.5,12.2,9.9,7.6,54.9,4,0,8,2,15.71,17.69,19.48,16.42,13.68,1
kausani,2025-08-09,1270,3500,29.6,20.0,19.4,25.4,54.4,5,1,8,2,27.02,15.71,20.19,16.06,23.55,1
kausani,2025-08-10,1106,3500,28.2,19.0,18.3,24.0,53.7,6,1,8,2,25.84,27.02,20.14,20.14,22.94,1
kausani,2025-08-11,398,3500,12.1,11.2,8.8,6.2,54.2,0,0,8,2,14.55,25.84,19.49,22.86,9.26,1
kausani,2025-08-12,602,3500,13.0,11.8,9.6,7.1,54.6,1,0,8,2,15.32,14.55,18.91,22.47,13.17,1
kausani,2025-08-13,494,3500,10.6,10.1,7.6,5.0,53.4,2,0,8,2,13.32,15.32,18.7,18.57,24.76,1
kausani,2025-08-14,397,3500,11.7,10.9,8.5,5.8,54.0,3,0,8,2,14.22,13.32,18.49,14.4,20.36,1
kausani,2025-08-15,640,3500,14.9,13.2,11.1,9.0,55.6,4,0,8,2,16.9,14.22,18.0,14.29,13.5,1
kausani,2025-08-16,976,3500,25.5,17.1,16.1,21.3,52.3,5,1,8,2,23.56,16.9,18.17,14.81,19.86,1
kausani,2025-08-17,1117,3500,25.5,17.1,16.1,21.3,52.3,6,1,8,2,23.56,23.56,17.67,18.23,22.67,1
kausani,2025-08-18,450,3500,11.7,10.9,8.5,5.8,53.9,0,0,8,2,14.17,23.56,17.35,21.34,13.02,1
kausani,2025-08-19,478,3500,12.8,11.7,9.4,6.9,54.5,1,0,8,2,15.12,14.17,17.29,20.43,12.4,1
kausani,2025-08-20,347,3500,11.0,10.4,8.0,5.1,53.6,2,0,8,2,13.63,15.12,17.27,17.62,20.8,1
kausani,2025-08-21,246,3500,7.7,8.1,5.3,5.0,52.0,3,0,8,2,11.37,13.63,17.31,14.31,20.71,1
kausani,2025-08-22,506,3500,14.7,13.0,10.9,8.8,55.4,4,0,8,2,16.68,11.37,16.9,13.37,16.01,1
kausani,2025-08-23,1043,3500,29.4,19.9,19.3,25.2,54.3,5,1,8,2,26.86,16.68,16.87,13.89,23.69,1
kausani,2025-08-24,1165,3500,31.6,21.4,21.0,27.4,55.4,6,1,8,2,28.65,26.86,17.34,18.3,24.63,1
kausani,2025-08-25,508,3500,12.3,11.3,9.0,6.4,54.3,0,0,8,2,14.71,28.65,18.07,24.06,12.14,1
kausani,2025-08-26,394,3500,11.5,10.8,8.3,5.6,53.9,1,0,8,2,14.03,14.71,18.15,23.41,10.3,1
kausani,2025-08-27,447,3500,10.9,10.3,7.8,5.0,53.5,2,0,8,2,13.5,14.03,17.99,19.13,21.03,1
kausani,2025-08-28,522,3500,13.2,12.0,9.7,7.3,54.7,3,0,8,2,15.46,13.5,17.97,14.08,22.83,1
kausani,2025-08-29,376,3500,8.4,8.6,5.8,5.0,52.3,4,0,8,2,11.8,15.46,18.56,14.33,10.75,1
kausani,2025-08-30,1478,3500,35.5,24.2,24.1,31.3,57.4,5,1,8,2,31.96,11.8,17.86,13.59,25.56,1
kausani,2025-08-31,1086,3500,31.3,21.2,20.8,27.1,55.2,6,1,8,2,28.42,31.96,18.59,19.74,26.17,1
kausani,2025-09-01,1339,3500,27.6,23.5,20.2,17.7,15.9,0,0,9,3,22.44,28.42,18.56,24.06,20.11,1
kausani,2025-09-02,1060,3500,26.5,22.7,19.2,16.6,15.3,1,0,9,3,21.48,22.44,19.66,27.61,16.56,1
kausani,2025-09-03,1225,3500,32.6,27.0,24.2,22.7,18.4,2,0,9,3,26.62,21.48,20.72,24.11,33.38,1
kausani,2025-09-04,714,3500,22.2,19.7,15.8,12.3,13.2,3,0,9,3,17.94,26.62,22.6,23.51,23.0,1
kausani,2025-09-05,905,3500,22.9,20.2,16.4,13.0,13.6,4,0,9,3,18.52,17.94,22.95,22.01,14.95,1
kausani,2025-09-06,1944,3500,48.3,34.6,33.3,40.1,17.7,5,1,9,3,37.57,18.52,23.91,21.03,31.86,1
kausani,2025-09-07,1734,3500,37.4,27.0,24.6,29.2,12.3,6,1,9,3,28.47,37.57,24.71,24.68,24.24,1
kausani,2025-09-08,793,3500,21.1,18.9,14.9,11.2,12.6,0,0,9,3,16.97,28.47,24.72,28.19,14.69,1
kausani,2025-09-09,947,3500,28.1,23.8,20.5,18.2,16.1,1,0,9,3,22.82,16.97,23.94,27.67,15.88,1
kausani,2025-09-10,1202,3500,29.0,24.5,21.2,19.1,16.6,2,0,9,3,23.57,22.82,24.13,22.75,31.37,1
kausani,2025-09-11,743,3500,23.4,20.6,16.8,13.5,13.8,3,0,9,3,18.93,23.57,23.69,21.12,25.72,1
kausani,2025-09-12,1135,3500,28.5,24.2,20.9,18.6,16.4,4,0,9,3,23.19,18.93,23.84,21.77,22.88,1
kausani,2025-09-13,1938,3500,42.4,30.4,28.6,34.2,14.8,5,1,9,3,32.63,23.19,24.5,21.9,27.84,1
kausani,2025-09-14,2191,3500,44.7,32.1,30.5,36.5,16.0,6,1,9,3,34.62,32.63,23.8,24.92,29.76,1
kausani,2025-09-15,837,3500,23.6,20.7,16.9,13.7,13.9,0,0,9,3,19.07,34.62,24.68,30.15,18.26,1
kausani,2025-09-16,1456,3500,30.2,25.3,22.2,20.3,17.2,1,0,9,3,24.59,19.07,24.98,28.77,19.4,1
kausani,2025-09-17,933,3500,27.1,23.2,19.8,17.2,15.6,2,0,9,3,22.02,24.59,25.23,26.09,31.67,1
kausani,2025-09-18,1237,3500,25.7,22.2,18.6,15.8,14.9,3,0,9,3,20.84,22.02,25.01,21.89,25.6,1
kausani,2025-09-19,1123,3500,28.2,23.9,20.6,18.3,16.2,4,0,9,3,22.92,20.84,25.28,22.48,16.76,1
kausani,2025-09-20,2012,3500,41.7,30.0,28.1,33.5,14.5,5,1,9,3,32.12,22.92,25.24,21.93,26.06,1
kausani,2025-09-21,1835,3500,43.1,31.0,29.1,34.9,15.1,6,1,9,3,33.24,32.12,25.17,25.3,29.98,1
kausani,2025-09-22,918,3500,28.3,24.0,20.7,18.4,16.3,0,0,9,3,23.05,33.24,24.97,29.43,18.43,1
kausani,2025-09-23,1435,3500,29.5,24.8,21.7,19.6,16.8,1,0,9,3,24.0,23.05,25.54,29.47,20.27,1
kausani,2025-09-24,1081,3500,30.0,25.2,22.1,20.1,17.1,2,0,9,3,24.42,24.0,25.46,26.76,32.93,1
kausani,2025-09-25,1279,3500,31.8,26.5,23.5,21.9,18.0,3,0,9,3,25.96,24.42,25.8,23.82,32.94,1
kausani,2025-09-26,939,3500,26.6,22.8,19.3,16.7,15.4,4,0,9,3,21.58,25.96,26.53,24.79,18.24,1
kausani,2025-09-27,1398,3500,42.6,30.6,28.8,34.4,14.9,5,1,9,3,32.86,21.58,26.34,23.98,26.71,1
kausani,2025-09-28,1722,3500,47.8,34.3,33.0,39.6,17.5,6,1,9,3,37.22,32.86,26.44,26.8,34.94,1
kausani,2025-09-29,1011,3500,26.8,23.0,19.6,16.9,15.5,0,0,9,3,21.81,37.22,27.01,30.55,18.3,1
kausani,2025-09-30,972,3500,28.5,24.1,20.9,18.6,16.3,1,0,9,3,23.16,21.81,26.83,30.63,21.63,1
kausani,2025-10-01,1072,3500,28.9,24.4,21.2,19.0,16.5,2,0,10,3,23.49,23.16,26.71,27.4,31.42,1
kausani,2025-10-02,721,3500,21.6,19.3,15.3,11.7,12.9,3,0,10,3,17.41,23.49,26.58,22.82,23.37,1
kausani,2025-10-03,1119,3500,24.9,21.6,18.0,15.0,14.6,4,0,10,3,20.18,17.41,25.36,21.35,18.53,1
kausani,2025-10-04,1598,3500,43.7,31.4,29.6,35.5,15.4,5,1,10,3,33.72,20.18,25.16,20.36,29.83,1
kausani,2025-10-05,1386,3500,42.7,30.7,28.9,34.5,15.0,6,1,10,3,32.93,33.72,25.28,23.77,26.81,1
kausani,2025-10-06,799,3500,22.4,19.9,16.0,12.5,13.3,0,0,10,3,18.12,32.93,24.67,28.94,15.43,1
kausani,2025-10-07,1418,3500,29.2,24.6,21.4,19.3,16.7,1,0,10,3,23.74,18.12,24.15,28.26,21.6,1
kausani,2025-10-08,990,3500,24.1,21.1,17.4,14.2,14.1,2,0,10,3,19.51,23.74,24.23,24.93,28.04,1
kausani,2025-10-09,807,3500,19.1,17.6,13.3,9.2,11.6,3,0,10,3,15.32,19.51,23.66,20.46,22.21,1
kausani,2025-10-10,802,3500,18.4,17.1,12.8,8.5,11.3,4,0,10,3,14.78,15.32,23.36,19.52,12.96,1
kausani,2025-10-11,2213,3500,45.9,32.9,31.4,37.7,16.5,5,1,10,3,35.56,14.78,22.59,16.54,27.8,1
kausani,2025-10-12,1819,3500,40.8,29.4,27.3,32.6,14.0,6,1,10,3,31.34,35.56,22.85,21.89,30.12,1
kausani,2025-10-13,1042,3500,23.8,20.9,17.1,13.9,14.0,0,0,10,3,19.25,31.34,22.63,27.23,18.67,1
kausani,2025-10-14,1110,3500,30.3,25.4,22.3,20.4,17.2,1,0,10,3,24.69,19.25,22.79,28.72,20.73,1
kausani,2025-10-15,987,3500,26.2,22.5,19.0,16.3,15.2,2,0,10,3,21.27,24.69,22.92,25.09,29.73,1
kausani,2025-10-16,661,3500,19.4,17.8,13.6,9.5,11.8,3,0,10,3,15.6,21.27,23.17,21.74,21.65,1
kausani,2025-10-17,992,3500,25.1,21.8,18.2,15.2,14.7,4,0,10,3,20.35,15.6,23.21,20.52,16.65,1
kausani,2025-10-18,1370,3500,38.9,28.1,25.8,30.7,13.1,5,1,10,3,29.79,20.35,24.01,19.07,26.21,1
kausani,2025-10-19,1426,3500,43.0,30.9,29.1,34.8,15.1,6,1,10,3,33.17,29.79,23.18,21.91,26.42,1
kausani,2025-10-20,849,3500,24.7,21.5,17.8,14.8,14.4,0,0,10,3,19.98,33.17,23.45,27.77,14.05,1
kausani,2025-10-21,877,3500,18.8,17.4,13.2,8.9,11.5,1,0,10,3,15.13,19.98,23.55,27.65,11.86,1
kausani,2025-10-22,1664,3500,34.6,28.4,25.8,24.7,19.4,2,0,10,3,28.3,15.13,22.18,22.76,36.21,1
kausani,2025-10-23,1140,3500,29.9,25.1,22.0,20.0,17.1,3,0,10,3,24.37,28.3,23.19,21.14,26.79,1
kausani,2025-10-24,1036,3500,22.9,20.3,16.4,13.0,13.6,4,0,10,3,18.54,24.37,24.44,22.6,16.38,1
kausani,2025-10-25,1419,3500,40.6,29.2,27.2,32.4,13.9,5,1,10,3,31.17,18.54,24.18,23.74,28.38,1
kausani,2025-10-26,1670,3500,42.2,30.3,28.4,34.0,14.7,6,1,10,3,32.47,31.17,24.38,24.69,28.2,1
kausani,2025-10-27,1268,3500,28.8,24.3,21.1,18.9,16.5,0,0,10,3,23.41,32.47,24.28,27.39,20.17,1
kausani,2025-10-28,1176,3500,24.6,21.4,17.8,14.7,14.4,1,0,10,3,19.94,23.41,24.77,29.02,15.68,1
kausani,2025-10-29,1159,3500,28.1,23.9,20.5,18.2,16.1,2,0,10,3,22.84,19.94,25.46,25.28,33.09,1
kausani,2025-10-30,1393,3500,31.0,25.9,22.9,21.1,17.6,3,0,10,3,25.25,22.84,24.68,22.06,28.4,1
kausani,2025-10-31,788,3500,24.7,21.5,17.8,14.8,14.5,4,0,10,3,20.02,25.25,24.8,22.68,14.38,1
kausani,2025-11-01,1093,3500,30.5,21.5,19.5,23.9,11.2,5,1,11,0,23.14,20.02,25.02,22.7,22.0,1
kausani,2025-11-02,1467,3500,37.9,26.7,25.4,31.3,14.9,6,1,11,0,29.29,23.14,23.87,22.8,25.83,1
kausani,2025-11-03,669,3500,17.4,15.8,12.5,9.1,13.2,0,0,11,0,14.37,29.29,23.41,24.15,12.36,1
kausani,2025-11-04,905,3500,19.5,17.2,14.1,11.2,14.2,1,0,11,0,16.06,14.37,22.12,22.27,9.77,1
kausani,2025-11-05,724,3500,22.5,19.4,16.5,14.2,15.8,2,0,11,0,18.61,16.06,21.57,19.91,23.5,1
kausani,2025-11-06,655,3500,20.0,17.6,14.5,11.7,14.5,3,0,11,0,16.48,18.61,20.96,16.35,20.16,1
kausani,2025-11-07,702,3500,14.4,13.7,10.0,6.1,11.7,4,0,11,0,11.81,16.48,19.71,17.05,10.89,1
kausani,2025-11-08,1110,3500,33.4,23.6,21.8,26.8,12.7,5,1,11,0,25.54,11.81,18.54,15.63,22.92,1
kausani,2025-11-09,1403,3500,41.0,28.9,27.9,34.4,16.5,6,1,11,0,31.9,25.54,18.88,17.94,27.87,1
kausani,2025-11-10,644,3500,15.1,14.1,10.5,6.8,12.0,0,0,11,0,12.38,31.9,19.25,23.08,8.16,1
kausani,2025-11-11,1028,3500,23.2,19.8,17.1,14.9,16.1,1,0,11,0,19.18,12.38,18.97,23.27,13.0,1
kausani,2025-11-12,792,3500,21.4,18.6,15.6,13.1,15.2,2,0,11,0,17.68,19.18,19.41,21.15,22.92,1
kausani,2025-11-13,789,3500,22.3,19.2,16.3,14.0,15.6,3,0,11,0,18.41,17.68,19.28,16.41,26.98,1
kausani,2025-11-14,1018,3500,25.7,21.6,19.0,17.4,17.3,4,0,11,0,21.23,18.41,19.56,18.42,19.48,1
kausani,2025-11-15,1264,3500,34.1,24.1,22.4,27.5,13.1,5,1,11,0,26.17,21.23,20.9,19.11,22.98,1
kausani,2025-11-16,1312,3500,34.9,24.6,23.0,28.3,13.4,6,1,11,0,26.82,26.17,20.99,21.94,25.69,1
kausani,2025-11-17,1022,3500,22.4,19.3,16.4,14.1,15.7,0,0,11,0,18.49,26.82,20.27,24.74,13.2,1
kausani,2025-11-18,805,3500,17.4,15.8,12.5,9.1,13.2,1,0,11,0,14.37,18.49,21.14,23.83,12.17,1
kausani,2025-11-19,750,3500,20.8,18.2,15.2,12.5,14.9,2,0,11,0,17.19,14.37,20.45,19.89,23.1,1
kausani,2025-11-20,880,3500,21.3,18.5,15.5,13.0,15.1,3,0,11,0,17.56,17.19,20.38,16.69,25.25,1
kausani,2025-11-21,763,3500,22.4,19.3,16.4,14.1,15.7,4,0,11,0,18.5,17.56,20.26,16.38,19.82,1
kausani,2025-11-22,1609,3500,37.8,26.6,25.3,31.2,14.9,5,1,11,0,29.22,18.5,19.87,17.75,28.55,1
kausani,2025-11-23,1216,3500,34.3,24.2,22.5,27.7,13.2,6,1,11,0,26.33,29.22,20.31,21.76,27.06,1
kausani,2025-11-24,759,3500,23.3,19.9,17.2,15.0,16.2,0,0,11,0,19.29,26.33,20.24,24.68,13.79,1
kausani,2025-11-25,894,3500,24.3,20.6,17.9,16.0,16.6,1,0,11,0,20.06,19.29,20.35,24.94,11.79,1
kausani,2025-11-26,881,3500,22.4,19.3,16.4,14.1,15.7,2,0,11,0,18.54,20.06,21.16,21.89,27.21,1
kausani,2025-11-27,1039,3500,21.7,18.8,15.9,13.4,15.4,3,0,11,0,17.96,18.54,21.36,19.3,26.3,1
kausani,2025-11-28,489,3500,12.0,12.0,8.1,5.0,10.5,4,0,11,0,10.02,17.96,21.41,18.85,5.66,1
kausani,2025-11-29,1994,3500,41.8,29.5,28.5,35.2,16.9,5,1,11,0,32.58,10.02,20.2,15.51,30.81,1
kausani,2025-11-30,1571,3500,39.7,28.0,26.9,33.1,15.9,6,1,11,0,30.85,32.58,20.68,20.19,29.36,1
kausani,2025-12-01,769,3500,17.8,16.1,12.8,9.5,33.4,0,0,12,0,16.7,30.85,21.33,24.48,17.36,1
kausani,2025-12-02,601,3500,15.3,14.3,10.7,7.0,32.1,1,0,12,0,14.55,16.7,20.96,26.71,12.88,1
kausani,2025-12-03,926,3500,21.0,18.3,15.3,12.7,35.0,2,0,12,0,19.35,14.55,20.17,20.7,23.49,1
kausani,2025-12-04,874,3500,21.1,18.3,15.3,12.8,35.0,3,0,12,0,19.38,19.35,20.29,16.86,25.7,1
kausani,2025-12-05,920,3500,23.7,20.2,17.5,15.4,36.4,4,0,12,0,21.61,19.38,20.49,17.76,19.98,1
kausani,2025-12-06,1563,3500,38.6,27.3,26.0,32.0,35.3,5,1,12,0,31.95,21.61,22.14,20.11,26.54,1
kausani,2025-12-07,1140,3500,34.0,24.0,22.3,27.4,33.0,6,1,12,0,28.03,31.95,22.06,24.32,22.57,1
kausani,2025-12-08,785,3500,19.7,17.4,14.3,11.4,34.4,0,0,12,0,18.26,28.03,21.65,27.2,12.02,1
kausani,2025-12-09,695,3500,14.6,13.8,10.2,6.3,31.8,1,0,12,0,14.0,18.26,21.88,26.08,14.29,1
kausani,2025-12-10,369,3500,11.4,11.6,7.6,5.0,30.2,2,0,12,0,11.62,14.0,21.8,20.1,19.76,1
kausani,2025-12-11,1111,3500,26.6,22.3,19.8,18.3,37.8,3,0,12,0,24.05,11.62,20.69,14.63,33.62,1
kausani,2025-12-12,1027,3500,22.0,19.0,16.1,13.7,35.5,4,0,12,0,20.18,24.05,21.36,16.56,18.13,1
kausani,2025-12-13,1387,3500,37.4,26.4,25.0,30.8,34.7,5,1,12,0,30.92,20.18,21.16,18.62,25.59,1
kausani,2025-12-14,1610,3500,35.7,25.2,23.7,29.1,33.9,6,1,12,0,29.5,30.92,21.01,25.05,29.17,1
kausani,2025-12-15,600,3500,16.4,15.1,11.6,8.1,32.7,0,0,12,0,15.5,29.5,21.22,26.87,12.21,1
kausani,2025-12-16,679,3500,19.2,17.1,13.9,10.9,34.1,1,0,12,0,17.88,15.5,20.83,25.31,14.23,1
kausani,2025-12-17,756,3500,19.9,17.5,14.4,11.6,34.5,2,0,12,0,18.44,17.88,21.38,20.96,25.68,1
kausani,2025-12-18,1028,3500,21.1,18.4,15.4,12.8,35.0,3,0,12,0,19.41,18.44,22.35,17.27,28.57,1
kausani,2025-12-19,801,3500,22.9,19.6,16.8,14.6,35.9,4,0,12,0,20.92,19.41,21.69,18.58,18.04,1
kausani,2025-12-20,2026,3500,41.6,29.3,28.3,35.0,36.8,5,1,12,0,34.38,20.92,21.8,19.59,27.27,1
kausani,2025-12-21,1277,3500,38.7,27.3,26.1,32.1,35.4,6,1,12,0,32.02,34.38,22.29,24.91,30.0,1
kausani,2025-12-22,684,3500,18.5,16.6,13.3,10.2,33.8,0,0,12,0,17.27,32.02,22.65,29.11,14.48,1
kausani,2025-12-23,861,3500,18.7,16.7,13.4,10.4,33.8,1,0,12,0,17.39,17.27,22.9,27.89,12.19,1
kausani,2025-12-24,699,3500,19.4,17.2,14.0,11.1,34.2,2,0,12,0,18.0,17.39,22.83,22.23,23.93,1
kausani,2025-12-25,632,3500,17.7,16.0,12.6,9.4,33.3,3,0,12,0,16.57,18.0,22.77,17.55,21.59,1
kausani,2025-12-26,689,3500,20.6,18.0,15.0,12.3,34.8,4,0,12,0,19.0,16.57,22.37,17.32,17.67,1
kausani,2025-12-27,1174,3500,33.3,23.5,21.7,26.7,32.7,5,1,12,0,27.49,19.0,22.09,17.86,23.3,1
kausani,2025-12-28,1574,3500,35.7,25.2,23.6,29.1,33.8,6,1,12,0,29.48,27.49,21.11,21.02,24.41,1
kausani,2025-12-29,843,3500,19.4,17.1,14.0,11.1,34.2,0,0,12,0,17.97,29.48,20.74,25.32,17.94,1
kausani,2025-12-30,657,3500,17.1,15.6,12.2,8.8,33.0,1,0,12,0,16.08,17.97,20.84,24.98,13.01,1
devprayag,2024-01-01,2434,6000,33.1,24.1,27.0,30.8,44.0,0,0,1,0,30.38,33.7,33.7,33.7,27.33,1
devprayag,2024-01-02,2122,6000,37.2,27.0,30.3,34.9,46.1,1,0,1,0,33.82,30.38,33.23,32.59,30.91,1
devprayag,2024-01-03,2458,6000,35.2,25.7,28.8,32.9,45.1,2,0,1,0,32.19,33.82,33.24,32.63,41.2,1
devprayag,2024-01-04,2989,6000,37.9,27.5,30.9,35.6,46.4,3,0,1,0,34.41,32.19,33.03,32.13,39.58,1
devprayag,2024-01-05,2236,6000,29.4,21.6,24.1,27.1,42.2,4,0,1,0,27.29,34.41,33.13,33.47,22.48,1
